codice_cliente,lit_mode_r100,lit_pct_yes_r100,lit_pct_no_r100,lit_pct_sunset_sunrise_r100,lit_pct_automatic_r100,lit_pct_missing_r100,lit_n_edges_r100,lit_mode_r300,lit_pct_yes_r300,lit_pct_no_r300,lit_pct_sunset_sunrise_r300,lit_pct_automatic_r300,lit_pct_missing_r300,lit_n_edges_r300,lit_mode_r500,lit_pct_yes_r500,lit_pct_no_r500,lit_pct_sunset_sunrise_r500,lit_pct_automatic_r500,lit_pct_missing_r500,lit_n_edges_r500
9738,no,0.045454545454545456,0.13636363636363635,0.0,0.0,0.8181818181818182,22,no,0.02027027027027027,0.04054054054054054,0.0,0.0,0.9391891891891891,148,yes,0.07547169811320754,0.016172506738544475,0.0,0.0,0.9083557951482479,371
9739,unknown,,,,,1.0,20,yes,0.011904761904761904,0.0,0.0,0.0,0.9880952380952381,84,no,0.00625,0.03125,0.0,0.0,0.9625,160
9743,yes,0.5227272727272727,0.0,0.0,0.0,0.4772727272727273,88,yes,0.42008196721311475,0.0020491803278688526,0.0,0.0,0.5778688524590164,488,yes,0.4090106007067138,0.0017667844522968198,0.0,0.0,0.5892226148409894,1132
9744,unknown,,,,,1.0,4,unknown,,,,,1.0,13,unknown,,,,,1.0,25
9745,yes,0.625,0.16666666666666666,0.0,0.0,0.20833333333333334,24,yes,0.4587628865979381,0.07731958762886598,0.0,0.0,0.4639175257731959,194,yes,0.3695090439276486,0.05426356589147287,0.0,0.0,0.5762273901808785,387
9746,unknown,,,,,1.0,37,yes,0.1935483870967742,0.0,0.0,0.0,0.8064516129032258,186,yes,0.18439716312056736,0.0,0.0,0.0,0.8156028368794326,423
9747,yes,0.3169230769230769,0.006153846153846154,0.0,0.0,0.676923076923077,325,yes,0.5149863760217984,0.0018165304268846503,0.0,0.0,0.48319709355131696,1101,yes,0.5461220743460303,0.0018357044515832951,0.0,0.0,0.44607618173474073,2179
9749,yes,0.11904761904761904,0.0,0.0,0.0,0.8809523809523809,42,yes,0.041176470588235294,0.0,0.0,0.0,0.9588235294117647,170,yes,0.020527859237536656,0.0,0.0,0.0,0.9794721407624634,341
9751,yes,0.5074626865671642,0.0,0.0,0.0,0.4925373134328358,67,yes,0.453804347826087,0.002717391304347826,0.0,0.0,0.5434782608695652,736,yes,0.462671406805485,0.002031488065007618,0.0,0.0,0.5352971051295073,1969
9754,yes,0.36363636363636365,0.0,0.0,0.0,0.6363636363636364,11,yes,0.2631578947368421,0.02631578947368421,0.0,0.0,0.7105263157894737,38,yes,0.2236842105263158,0.02631578947368421,0.0,0.0,0.75,76
9755,unknown,,,,,1.0,21,unknown,,,,,1.0,123,unknown,,,,,1.0,235
9760,yes,0.8375,0.0,0.0,0.0,0.1625,80,yes,0.6952380952380952,0.016666666666666666,0.0,0.0,0.28809523809523807,420,yes,0.6162361623616236,0.00984009840098401,0.0,0.0,0.37392373923739236,813
9762,unknown,,,,,1.0,5,yes,0.12,0.0,0.0,0.0,0.88,25,yes,0.07792207792207792,0.0,0.0,0.0,0.922077922077922,77
9763,yes,0.3698630136986301,0.0,0.0,0.0,0.6301369863013698,73,yes,0.27983539094650206,0.0,0.0,0.0,0.720164609053498,486,yes,0.23134328358208955,0.005330490405117271,0.0,0.0,0.7633262260127932,938
9764,unknown,,,,,1.0,16,unknown,,,,,1.0,39,unknown,,,,,1.0,53
9766,yes,0.7764705882352941,0.0,0.0,0.0,0.2,85,yes,0.7393225331369662,0.0029455081001472753,0.0,0.0,0.23122238586156113,679,yes,0.6427423674343867,0.00856989823245849,0.0,0.0,0.339046598821639,1867
9767,yes,0.6857142857142857,0.0,0.0,0.0,0.3142857142857143,35,yes,0.3765432098765432,0.030864197530864196,0.0,0.0,0.5925925925925926,162,yes,0.33611111111111114,0.016666666666666666,0.0,0.0,0.6472222222222223,360
9769,unknown,,,,,1.0,18,unknown,,,,,1.0,28,unknown,,,,,1.0,44
9772,unknown,,,,,1.0,41,unknown,,,,,1.0,140,unknown,,,,,1.0,193
9774,unknown,,,,,1.0,3,unknown,,,,,1.0,13,unknown,,,,,1.0,31
9776,unknown,,,,,1.0,1,unknown,,,,,1.0,49,unknown,,,,,1.0,122
9777,yes,0.21621621621621623,0.0,0.0,0.0,0.7837837837837838,37,yes,0.19545454545454546,0.004545454545454545,0.0,0.0,0.8,220,yes,0.11586901763224182,0.0025188916876574307,0.0,0.0,0.8816120906801007,397
9778,unknown,,,,,1.0,16,unknown,,,,,1.0,66,unknown,,,,,1.0,147
9782,unknown,,,,,1.0,6,yes,0.03636363636363636,0.0,0.0,0.0,0.9636363636363636,55,yes,0.0364963503649635,0.0,0.0,0.0,0.9635036496350365,137
9783,yes,0.11538461538461539,0.0,0.0,0.0,0.8846153846153846,52,yes,0.09046454767726161,0.0,0.0,0.0,0.9095354523227384,409,yes,0.17448979591836736,0.003061224489795918,0.0,0.0,0.8224489795918367,980
9784,yes,0.74,0.0,0.0,0.0,0.26,50,yes,0.6721311475409836,0.01873536299765808,0.0,0.0,0.3091334894613583,427,yes,0.5984189723320158,0.021343873517786563,0.0,0.0,0.38023715415019765,1265
9785,yes,0.85,0.0,0.0,0.0,0.15,20,yes,0.6178861788617886,0.032520325203252036,0.0,0.0,0.34959349593495936,246,yes,0.4847775175644028,0.08665105386416862,0.0,0.0,0.42857142857142855,427
9786,yes,0.5,0.0,0.0,0.0,0.5,20,yes,0.6648648648648648,0.010810810810810811,0.0,0.0,0.32432432432432434,185,yes,0.5575679172056921,0.045278137128072445,0.0,0.0,0.3958602846054334,773
9787,yes,0.8615384615384616,0.0,0.0,0.0,0.13846153846153847,65,yes,0.75,0.006147540983606557,0.0,0.0,0.24385245901639344,488,yes,0.660759493670886,0.009282700421940928,0.0,0.0,0.329957805907173,1185
9788,yes,0.95,0.0,0.0,0.0,0.05,20,yes,0.6836027713625866,0.013856812933025405,0.0,0.0,0.3002309468822171,433,yes,0.5638389031705227,0.00856898029134533,0.0,0.0,0.4267352185089974,1167
9790,unknown,,,,,1.0,9,unknown,,,,,1.0,40,unknown,,,,,1.0,111
9792,yes,0.6984126984126984,0.0,0.0,0.0,0.30158730158730157,63,yes,0.617169373549884,0.0,0.0,0.0,0.382830626450116,431,yes,0.6241379310344828,0.0034482758620689655,0.0,0.0,0.3724137931034483,1160
9793,unknown,,,,,1.0,28,unknown,,,,,1.0,109,unknown,,,,,1.0,206
9794,unknown,,,,,1.0,28,unknown,,,,,1.0,109,unknown,,,,,1.0,206
9795,yes,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,24,yes,0.18032786885245902,0.0,0.0,0.0,0.8114754098360656,122,yes,0.13215859030837004,0.0,0.0,0.0,0.8634361233480177,227
9797,yes,0.25,0.0,0.0,0.0,0.75,4,yes,0.04411764705882353,0.014705882352941176,0.0,0.0,0.9411764705882353,68,yes,0.02702702702702703,0.018018018018018018,0.0,0.0,0.954954954954955,111
9798,yes,0.375,0.0625,0.0,0.0,0.5625,16,yes,0.6097560975609756,0.004878048780487805,0.0,0.0,0.3853658536585366,205,yes,0.5919811320754716,0.014150943396226415,0.0,0.0,0.3938679245283019,424
9800,yes,0.9090909090909091,0.0,0.0,0.0,0.09090909090909091,33,yes,0.587360594795539,0.0,0.0,0.0,0.41263940520446096,538,yes,0.5296961325966851,0.0013812154696132596,0.0,0.0,0.46892265193370164,1448
9801,unknown,,,,,1.0,10,unknown,,,,,1.0,21,unknown,,,,,1.0,33
9802,unknown,,,,,1.0,20,unknown,,,,,1.0,36,unknown,,,,,1.0,53
9803,no,0.4444444444444444,0.4444444444444444,0.0,0.0,0.1111111111111111,9,yes,0.38095238095238093,0.07142857142857142,0.0,0.0,0.5476190476190477,84,yes,0.30985915492957744,0.04929577464788732,0.0,0.0,0.6408450704225352,142
9804,unknown,,,,,1.0,8,unknown,,,,,1.0,26,no,0.0,0.06976744186046512,0.0,0.0,0.9302325581395349,43
9807,yes,0.45454545454545453,0.0,0.0,0.0,0.5454545454545454,33,yes,0.3286908077994429,0.005571030640668524,0.0,0.0,0.6657381615598886,359,yes,0.43047158403869407,0.014510278113663845,0.0,0.0,0.5550181378476421,827
9811,yes,0.7586206896551724,0.0,0.0,0.0,0.2413793103448276,87,yes,0.5281285878300803,0.0,0.0,0.0,0.4718714121699196,871,yes,0.4582392776523702,0.0018058690744920992,0.0,0.0,0.5399548532731377,2215
9816,unknown,,,,,1.0,6,unknown,,,,,1.0,35,unknown,,,,,1.0,70
9817,unknown,,,,,1.0,2,unknown,,,,,1.0,17,unknown,,,,,1.0,28
9818,yes,0.08333333333333333,0.0,0.0,0.0,0.9166666666666666,12,yes,0.1,0.0,0.0,0.0,0.9,30,yes,0.08641975308641975,0.0,0.0,0.0,0.9135802469135802,81
9819,yes,0.30844155844155846,0.006493506493506494,0.0,0.0,0.685064935064935,308,yes,0.5086599817684594,0.0018231540565177757,0.0,0.0,0.48951686417502277,1097,yes,0.5412844036697247,0.001834862385321101,0.0,0.0,0.4518348623853211,2180
9820,unknown,,,,,1.0,13,unknown,,,,,1.0,55,unknown,,,,,1.0,145
9821,no,0.4166666666666667,0.5,0.0,0.0,0.08333333333333333,24,yes,0.4262295081967213,0.4098360655737705,0.0,0.0,0.16393442622950818,61,no,0.33695652173913043,0.391304347826087,0.0,0.0,0.2717391304347826,92
9822,unknown,,,,,1.0,1,unknown,,,,,1.0,7,unknown,,,,,1.0,12
9826,yes,0.14285714285714285,0.0,0.0,0.0,0.8571428571428571,7,yes,0.2597402597402597,0.0,0.0,0.0,0.7402597402597403,77,yes,0.12637362637362637,0.0,0.0,0.0,0.8736263736263736,182
9827,unknown,,,,,1.0,24,unknown,,,,,1.0,117,unknown,,,,,1.0,269
9828,yes,0.9411764705882353,0.0,0.0,0.0,0.058823529411764705,34,yes,0.8455598455598455,0.003861003861003861,0.0,0.0,0.15057915057915058,259,yes,0.7632978723404256,0.0013297872340425532,0.0,0.0,0.23537234042553193,752
9829,yes,0.14285714285714285,0.0,0.0,0.0,0.8571428571428571,21,yes,0.041666666666666664,0.0,0.0,0.0,0.9583333333333334,120,yes,0.02843601895734597,0.0,0.0,0.0,0.9715639810426541,211
9830,unknown,,,,,1.0,26,yes,0.13278008298755187,0.008298755186721992,0.0,0.0,0.8589211618257261,241,yes,0.15966386554621848,0.0070028011204481795,0.0,0.0,0.8333333333333334,714
9831,yes,0.28735632183908044,0.0,0.0,0.0,0.7126436781609196,87,yes,0.24519230769230768,0.0016025641025641025,0.0,0.0,0.7532051282051282,624,yes,0.26390870185449355,0.0007132667617689016,0.0,0.0,0.7353780313837375,1402
9834,yes,0.2857142857142857,0.0,0.0,0.0,0.7142857142857143,70,yes,0.23129251700680273,0.0,0.0,0.0,0.7687074829931972,441,yes,0.20913016656384947,0.0006169031462060457,0.0,0.0,0.7896360271437385,1621
9835,yes,0.5967741935483871,0.0,0.0,0.0,0.4032258064516129,62,yes,0.42160278745644597,0.0,0.0,0.0,0.578397212543554,287,yes,0.37789904502046384,0.005457025920873124,0.0,0.0,0.616643929058663,733
9836,unknown,,,,,1.0,12,unknown,,,,,1.0,43,unknown,,,,,1.0,81
9837,yes,0.45,0.0,0.0,0.0,0.55,80,yes,0.725,0.0,0.0,0.0,0.2653846153846154,520,yes,0.6224758560140474,0.000877963125548727,0.0,0.0,0.3722563652326602,1139
9840,yes,0.8888888888888888,0.0,0.0,0.0,0.1111111111111111,45,yes,0.6,0.0,0.0,0.0,0.4,365,yes,0.5912343470483006,0.0017889087656529517,0.0,0.0,0.4069767441860465,1118
9848,unknown,,,,,1.0,20,unknown,,,,,1.0,52,unknown,,,,,1.0,83
9853,unknown,,,,,1.0,32,yes,0.00684931506849315,0.0,0.0,0.0,0.9931506849315068,146,yes,0.0061162079510703364,0.0,0.0,0.0,0.9938837920489296,327
9854,yes,0.2727272727272727,0.0,0.0,0.0,0.7272727272727273,11,yes,0.13432835820895522,0.014925373134328358,0.0,0.0,0.8507462686567164,67,yes,0.13071895424836602,0.013071895424836602,0.0,0.0,0.8562091503267973,153
9859,yes,0.15217391304347827,0.0,0.0,0.0,0.8478260869565217,46,yes,0.10743801652892562,0.005509641873278237,0.0,0.0,0.8870523415977961,363,yes,0.13743455497382198,0.014397905759162303,0.0,0.0,0.8481675392670157,764
9860,yes,0.835820895522388,0.0,0.0,0.0,0.16417910447761194,67,yes,0.841845140032949,0.004942339373970346,0.0,0.0,0.15321252059308071,607,yes,0.8,0.013284132841328414,0.0,0.0,0.18671586715867158,1355
9863,yes,0.5595238095238095,0.0,0.0,0.0,0.44047619047619047,84,yes,0.37037037037037035,0.0,0.0,0.0,0.6296296296296297,513,yes,0.46901408450704224,0.0007042253521126761,0.0,0.0,0.530281690140845,1420
9868,yes,0.06818181818181818,0.0,0.0,0.0,0.9318181818181818,44,yes,0.09333333333333334,0.0,0.0,0.0,0.9066666666666666,300,yes,0.12681510164569215,0.02032913843175218,0.0,0.0,0.8528557599225557,1033
9869,yes,0.835820895522388,0.0,0.0,0.0,0.16417910447761194,67,yes,0.841845140032949,0.004942339373970346,0.0,0.0,0.15321252059308071,607,yes,0.8,0.013284132841328414,0.0,0.0,0.18671586715867158,1355
9870,yes,0.9166666666666666,0.0,0.0,0.0,0.08333333333333333,12,yes,0.5203252032520326,0.0,0.0,0.0,0.4796747967479675,246,yes,0.5031847133757962,0.0,0.0,0.0,0.4968152866242038,471
9872,unknown,,,,,1.0,50,unknown,,,,,1.0,128,unknown,,,,,1.0,178
9873,unknown,,,,,1.0,5,unknown,,,,,1.0,12,unknown,,,,,1.0,28
9876,unknown,,,,,1.0,15,unknown,,,,,1.0,131,unknown,,,,,1.0,267
9877,unknown,,,,,1.0,1,unknown,,,,,1.0,10,unknown,,,,,1.0,19
9878,unknown,,,,,1.0,21,unknown,,,,,1.0,87,yes,0.0440251572327044,0.0,0.0,0.0,0.9559748427672956,159
9880,yes,0.08771929824561403,0.0,0.0,0.0,0.9122807017543859,57,yes,0.043478260869565216,0.0,0.0,0.0,0.9565217391304348,184,yes,0.03496503496503497,0.0,0.0,0.0,0.965034965034965,286
9881,unknown,,,,,1.0,6,unknown,,,,,1.0,50,unknown,,,,,1.0,61
9882,unknown,,,,,1.0,35,unknown,,,,,1.0,138,unknown,,,,,1.0,274
9883,yes,0.358695652173913,0.0,0.0,0.0,0.6413043478260869,92,yes,0.318739054290718,0.0035026269702276708,0.0,0.0,0.6777583187390543,571,yes,0.3998397435897436,0.002403846153846154,0.0,0.0,0.5977564102564102,1248
9887,unknown,,,,,1.0,10,unknown,,,,,1.0,60,unknown,,,,,1.0,101
9889,unknown,,,,,1.0,11,unknown,,,,,1.0,94,unknown,,,,,1.0,138
9890,unknown,,,,,1.0,9,unknown,,,,,1.0,58,unknown,,,,,1.0,111
9891,yes,0.6470588235294118,0.0,0.0,0.0,0.35294117647058826,68,yes,0.6567567567567567,0.0,0.0,0.0,0.34324324324324323,370,yes,0.6150907354345749,0.0,0.0,0.0,0.38013371537726837,1047
9892,yes,0.38461538461538464,0.0,0.0,0.0,0.6153846153846154,13,yes,0.09230769230769231,0.0,0.0,0.0,0.9076923076923077,65,yes,0.061946902654867256,0.0,0.0,0.0,0.9380530973451328,113
9894,unknown,,,,,1.0,8,yes,0.15702479338842976,0.0,0.0,0.0,0.8429752066115702,121,yes,0.12295081967213115,0.0,0.0,0.0,0.8729508196721312,244
9895,yes,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,24,yes,0.215,0.0,0.0,0.0,0.785,200,yes,0.17945007235890015,0.011577424023154847,0.0,0.0,0.808972503617945,691
9896,yes,0.7428571428571429,0.0,0.0,0.0,0.2571428571428571,35,yes,0.5438066465256798,0.0,0.0,0.0,0.4561933534743202,331,yes,0.5,0.0,0.0,0.0,0.5,1010
9900,yes,0.7903225806451613,0.0,0.0,0.0,0.20967741935483872,62,yes,0.8236842105263158,0.0,0.0,0.0,0.1763157894736842,380,yes,0.7827669902912622,0.0024271844660194173,0.0,0.0,0.21480582524271843,824
9902,yes,0.0625,0.0,0.0,0.0,0.9375,16,yes,0.005649717514124294,0.0,0.0,0.0,0.9943502824858758,177,yes,0.005208333333333333,0.0,0.0,0.0,0.9947916666666666,384
9905,unknown,,,,,1.0,21,unknown,,,,,1.0,90,unknown,,,,,1.0,222
9906,yes,0.8421052631578947,0.013157894736842105,0.0,0.0,0.14473684210526316,76,yes,0.7984790874524715,0.0038022813688212928,0.0,0.0,0.19771863117870722,526,yes,0.7346072186836518,0.01556970983722576,0.0,0.0,0.24982307147912244,1413
9907,yes,0.6875,0.0,0.0,0.0,0.3125,16,yes,0.2222222222222222,0.0,0.0,0.0,0.7777777777777778,99,yes,0.1276595744680851,0.0,0.0,0.0,0.8723404255319149,282
9910,yes,0.8409090909090909,0.0,0.0,0.0,0.1590909090909091,44,yes,0.7605321507760532,0.004434589800443459,0.0,0.0,0.23503325942350334,451,yes,0.6622516556291391,0.009933774834437087,0.0,0.0,0.32781456953642385,1208
9913,yes,0.8142857142857143,0.0,0.0,0.0,0.18571428571428572,70,yes,0.7854330708661418,0.0,0.0,0.0,0.21456692913385828,508,yes,0.6795952782462057,0.01011804384485666,0.0,0.0,0.3102866779089376,1186
9914,yes,0.631578947368421,0.0,0.0,0.0,0.3684210526315789,19,yes,0.5958904109589042,0.0,0.0,0.0,0.4041095890410959,146,yes,0.5230125523012552,0.0,0.0,0.0,0.4686192468619247,239
9918,unknown,,,,,1.0,11,unknown,,,,,1.0,52,unknown,,,,,1.0,84
9919,yes,0.39361702127659576,0.02127659574468085,0.0,0.0,0.5851063829787234,94,yes,0.18738404452690166,0.05194805194805195,0.0,0.0,0.7606679035250464,539,yes,0.17077986179664364,0.03356367226061204,0.0,0.0,0.7956564659427443,1013
9920,yes,0.4375,0.0,0.0,0.0,0.5625,16,yes,0.375,0.0,0.0,0.0,0.625,24,yes,0.28125,0.0,0.0,0.0,0.71875,32
9921,unknown,,,,,1.0,26,unknown,,,,,1.0,89,unknown,,,,,1.0,160
9922,yes,0.11475409836065574,0.05737704918032787,0.0,0.0,0.8278688524590164,122,yes,0.20711297071129708,0.05230125523012552,0.0,0.0,0.7405857740585774,478,yes,0.1794871794871795,0.03944773175542406,0.0,0.0,0.7810650887573964,1014
9923,unknown,,,,,1.0,39,unknown,,,,,1.0,198,unknown,,,,,1.0,255
9926,yes,0.4909090909090909,0.0,0.0,0.0,0.509090909090909,55,yes,0.2644230769230769,0.0,0.0,0.0,0.7355769230769231,208,yes,0.24162679425837322,0.0,0.0,0.0,0.7583732057416268,418
9929,yes,0.041666666666666664,0.0,0.0,0.0,0.9583333333333334,24,yes,0.056818181818181816,0.022727272727272728,0.0,0.0,0.9204545454545454,88,yes,0.07058823529411765,0.011764705882352941,0.0,0.0,0.9176470588235294,170
9930,yes,0.1,0.0,0.0,0.0,0.9,10,yes,0.2962962962962963,0.0,0.0,0.0,0.7037037037037037,162,yes,0.3148614609571788,0.012594458438287154,0.0,0.0,0.672544080604534,397
9931,unknown,,,,,1.0,7,unknown,,,,,1.0,35,unknown,,,,,1.0,66
9937,unknown,,,,,1.0,11,unknown,,,,,1.0,51,unknown,,,,,1.0,68
9938,yes,0.023255813953488372,0.0,0.0,0.0,0.9767441860465116,43,yes,0.012232415902140673,0.0,0.0,0.0,0.9877675840978594,327,yes,0.05235042735042735,0.0010683760683760685,0.0,0.0,0.9465811965811965,936
9939,yes,0.74,0.0,0.0,0.0,0.26,50,yes,0.6721311475409836,0.01873536299765808,0.0,0.0,0.3091334894613583,427,yes,0.5984189723320158,0.021343873517786563,0.0,0.0,0.38023715415019765,1265
9940,yes,0.98,0.0,0.0,0.0,0.02,50,yes,0.8858695652173914,0.002717391304347826,0.0,0.0,0.11141304347826086,368,yes,0.7201540436456996,0.0025673940949935813,0.0,0.0,0.2772785622593068,779
9941,unknown,,,,,1.0,3,unknown,,,,,1.0,12,unknown,,,,,1.0,70
9942,yes,0.31746031746031744,0.0,0.0,0.0,0.6825396825396826,63,yes,0.23026315789473684,0.003289473684210526,0.0,0.0,0.7664473684210527,608,yes,0.1696927374301676,0.002094972067039106,0.0,0.0,0.8282122905027933,1432
9943,yes,0.717391304347826,0.0,0.0,0.0,0.2826086956521739,92,yes,0.6606217616580311,0.007772020725388601,0.0,0.0,0.3316062176165803,386,yes,0.5827686350435625,0.005808325266214908,0.0,0.0,0.41142303969022265,1033
9944,yes,0.058823529411764705,0.0,0.0,0.0,0.9411764705882353,68,yes,0.12091503267973856,0.0032679738562091504,0.0,0.0,0.8758169934640523,306,yes,0.14860681114551083,0.0015479876160990713,0.0,0.0,0.8498452012383901,646
9946,unknown,,,,,1.0,5,unknown,,,,,1.0,14,unknown,,,,,1.0,26
9948,yes,0.6,0.0,0.0,0.0,0.4,5,yes,0.2972972972972973,0.0,0.0,0.0,0.7027027027027027,37,yes,0.23469387755102042,0.0,0.0,0.0,0.7653061224489796,98
9950,unknown,,,,,1.0,9,unknown,,,,,1.0,21,unknown,,,,,1.0,28
9951,yes,0.5405405405405406,0.0,0.0,0.0,0.4594594594594595,37,yes,0.4854014598540146,0.0,0.0,0.0,0.5145985401459854,274,yes,0.5335689045936396,0.0,0.0,0.0,0.4664310954063604,566
9953,unknown,,,,,1.0,14,unknown,,,,,1.0,80,unknown,,,,,1.0,88
9959,unknown,,,,,1.0,8,unknown,,,,,1.0,25,unknown,,,,,1.0,29
9960,yes,0.3125,0.020833333333333332,0.0,0.0,0.6666666666666666,48,yes,0.33643122676579923,0.10408921933085502,0.0,0.0,0.5594795539033457,538,yes,0.2524127691165553,0.08314773570898293,0.0,0.0,0.6644394951744618,1347
9961,yes,0.8142857142857143,0.0,0.0,0.0,0.18571428571428572,70,yes,0.7854330708661418,0.0,0.0,0.0,0.21456692913385828,508,yes,0.6795952782462057,0.01011804384485666,0.0,0.0,0.3102866779089376,1186
9963,yes,0.31746031746031744,0.0,0.0,0.0,0.6825396825396826,63,yes,0.23026315789473684,0.003289473684210526,0.0,0.0,0.7664473684210527,608,yes,0.1696927374301676,0.002094972067039106,0.0,0.0,0.8282122905027933,1432
9967,unknown,,,,,1.0,24,yes,0.020833333333333332,0.0,0.0,0.0,0.9791666666666666,192,yes,0.009708737864077669,0.0,0.0,0.0,0.9902912621359223,412
9969,unknown,,,,,1.0,17,unknown,,,,,1.0,93,yes,0.004975124378109453,0.0,0.0,0.0,0.9950248756218906,201
9972,yes,0.1,0.0,0.0,0.0,0.9,10,yes,0.2962962962962963,0.0,0.0,0.0,0.7037037037037037,162,yes,0.3148614609571788,0.012594458438287154,0.0,0.0,0.672544080604534,397
9973,unknown,,,,,1.0,14,unknown,,,,,1.0,48,unknown,,,,,1.0,85
9974,yes,0.2786885245901639,0.0,0.0,0.0,0.7213114754098361,61,yes,0.14657210401891252,0.014184397163120567,0.0,0.0,0.8392434988179669,423,yes,0.10640495867768596,0.008264462809917356,0.0,0.0,0.8853305785123967,968
9975,unknown,,,,,1.0,8,yes,0.030303030303030304,0.0,0.0,0.0,0.9696969696969697,33,yes,0.04,0.0,0.0,0.0,0.96,100
9978,unknown,,,,,1.0,9,unknown,,,,,1.0,73,unknown,,,,,1.0,190
