codice_cliente,lit_mode_r100,lit_pct_yes_r100,lit_pct_no_r100,lit_pct_sunset_sunrise_r100,lit_pct_automatic_r100,lit_pct_missing_r100,lit_n_edges_r100,lit_mode_r300,lit_pct_yes_r300,lit_pct_no_r300,lit_pct_sunset_sunrise_r300,lit_pct_automatic_r300,lit_pct_missing_r300,lit_n_edges_r300,lit_mode_r500,lit_pct_yes_r500,lit_pct_no_r500,lit_pct_sunset_sunrise_r500,lit_pct_automatic_r500,lit_pct_missing_r500,lit_n_edges_r500
10213,yes,0.775,0.0,0.0,0.0,0.225,40,yes,0.660377358490566,0.005390835579514825,0.0,0.0,0.33423180592991913,371,yes,0.5559471365638766,0.0026431718061674008,0.0,0.0,0.44140969162995597,1135
10214,yes,0.3125,0.020833333333333332,0.0,0.0,0.6666666666666666,48,yes,0.33643122676579923,0.10408921933085502,0.0,0.0,0.5594795539033457,538,yes,0.2524127691165553,0.08314773570898293,0.0,0.0,0.6644394951744618,1347
10221,24/7,0.0,0.0,0.0,0.0,0.8333333333333334,12,24/7,0.0,0.025,0.0,0.0,0.95,80,no,0.011695906432748537,0.04093567251461988,0.0,0.0,0.935672514619883,171
10222,yes,0.2,0.0,0.0,0.0,0.8,15,yes,0.2159090909090909,0.045454545454545456,0.0,0.0,0.7386363636363636,88,yes,0.20408163265306123,0.04081632653061224,0.0,0.0,0.7551020408163265,196
10224,yes,0.1111111111111111,0.0,0.0,0.0,0.8888888888888888,9,yes,0.0625,0.0,0.0,0.0,0.9375,16,yes,0.05,0.0,0.0,0.0,0.95,20
10225,yes,0.15217391304347827,0.0,0.0,0.0,0.8478260869565217,46,yes,0.10743801652892562,0.005509641873278237,0.0,0.0,0.8870523415977961,363,yes,0.13743455497382198,0.014397905759162303,0.0,0.0,0.8481675392670157,764
10227,unknown,,,,,1.0,11,unknown,,,,,1.0,82,unknown,,,,,1.0,224
10230,unknown,,,,,1.0,10,unknown,,,,,1.0,18,unknown,,,,,1.0,25
10236,unknown,,,,,1.0,5,unknown,,,,,1.0,25,unknown,,,,,1.0,41
10238,yes,0.8793103448275862,0.0,0.0,0.0,0.1206896551724138,58,yes,0.8076923076923077,0.0,0.0,0.0,0.19230769230769232,494,yes,0.6856649395509499,0.010362694300518135,0.0,0.0,0.30397236614853196,1158
10239,unknown,,,,,1.0,21,unknown,,,,,1.0,39,unknown,,,,,1.0,47
10240,unknown,,,,,1.0,11,yes,0.09433962264150944,0.0,0.0,0.0,0.9056603773584906,53,yes,0.0641025641025641,0.01282051282051282,0.0,0.0,0.9230769230769231,78
10243,yes,0.11475409836065574,0.05737704918032787,0.0,0.0,0.8278688524590164,122,yes,0.20711297071129708,0.05230125523012552,0.0,0.0,0.7405857740585774,478,yes,0.1794871794871795,0.03944773175542406,0.0,0.0,0.7810650887573964,1014
10245,unknown,,,,,1.0,52,yes,0.008771929824561403,0.0,0.0,0.0,0.9912280701754386,228,yes,0.006993006993006993,0.0,0.0,0.0,0.993006993006993,286
10247,unknown,,,,,1.0,9,unknown,,,,,1.0,40,unknown,,,,,1.0,111
10249,unknown,,,,,1.0,9,unknown,,,,,1.0,49,unknown,,,,,1.0,109
10251,yes,0.4175824175824176,0.0,0.0,0.0,0.5824175824175825,91,yes,0.4065040650406504,0.03414634146341464,0.0,0.0,0.5593495934959349,615,yes,0.4508990318118949,0.025587828492392807,0.0,0.0,0.5235131396957123,1446
10253,unknown,,,,,1.0,51,unknown,,,,,1.0,61,unknown,,,,,1.0,79
10254,yes,0.3103448275862069,0.0,0.0,0.0,0.6896551724137931,29,yes,0.21739130434782608,0.021739130434782608,0.0,0.0,0.7608695652173914,92,yes,0.1350210970464135,0.008438818565400843,0.0,0.0,0.8565400843881856,237
10255,yes,0.7428571428571429,0.0,0.0,0.0,0.2571428571428571,35,yes,0.5438066465256798,0.0,0.0,0.0,0.4561933534743202,331,yes,0.5,0.0,0.0,0.0,0.5,1010
10256,unknown,,,,,1.0,10,yes,0.03125,0.0,0.0,0.0,0.96875,64,yes,0.041379310344827586,0.0,0.0,0.0,0.9586206896551724,145
10259,yes,0.6428571428571429,0.0,0.0,0.0,0.35714285714285715,14,yes,0.30701754385964913,0.008771929824561403,0.0,0.0,0.6842105263157895,114,yes,0.23550724637681159,0.007246376811594203,0.0,0.0,0.7572463768115942,276
10263,unknown,,,,,1.0,2,unknown,,,,,1.0,9,unknown,,,,,1.0,21
10264,yes,0.6060606060606061,0.0,0.0,0.0,0.3939393939393939,33,yes,0.7792494481236203,0.0,0.0,0.0,0.22075055187637968,453,yes,0.6236811254396248,0.0011723329425556857,0.0,0.0,0.37514654161781946,1706
10265,yes,0.45714285714285713,0.0,0.0,0.0,0.5428571428571428,70,yes,0.44684684684684683,0.0,0.0,0.0,0.5531531531531532,555,yes,0.4152542372881356,0.009180790960451978,0.0,0.0,0.5755649717514124,1416
10269,yes,0.21739130434782608,0.0,0.0,0.0,0.782608695652174,23,yes,0.19858156028368795,0.0,0.0,0.0,0.8014184397163121,282,yes,0.14464534075104313,0.0013908205841446453,0.0,0.0,0.8539638386648123,719
10271,yes,0.5967741935483871,0.0,0.0,0.0,0.4032258064516129,62,yes,0.42160278745644597,0.0,0.0,0.0,0.578397212543554,287,yes,0.37789904502046384,0.005457025920873124,0.0,0.0,0.616643929058663,733
10272,yes,0.95,0.0,0.0,0.0,0.05,20,yes,0.6836027713625866,0.013856812933025405,0.0,0.0,0.3002309468822171,433,yes,0.5638389031705227,0.00856898029134533,0.0,0.0,0.4267352185089974,1167
10277,no,0.0,0.1111111111111111,0.0,0.0,0.8888888888888888,27,no,0.0,0.06557377049180328,0.0,0.0,0.9344262295081968,61,no,0.0,0.047619047619047616,0.0,0.0,0.9523809523809523,105
10278,unknown,,,,,1.0,6,unknown,,,,,1.0,19,unknown,,,,,1.0,33
10281,yes,0.8666666666666667,0.0,0.0,0.0,0.13333333333333333,30,yes,0.8962962962962963,0.0,0.0,0.0,0.1037037037037037,135,yes,0.8540540540540541,0.005405405405405406,0.0,0.0,0.14054054054054055,370
10282,unknown,,,,,1.0,8,unknown,,,,,1.0,36,unknown,,,,,1.0,77
10285,yes,0.6206896551724138,0.0,0.0,0.0,0.3793103448275862,87,yes,0.4546979865771812,0.006711409395973154,0.0,0.0,0.5385906040268457,596,yes,0.439117199391172,0.0076103500761035,0.0,0.0,0.5532724505327246,1314
10288,yes,0.5074626865671642,0.0,0.0,0.0,0.4925373134328358,67,yes,0.453804347826087,0.002717391304347826,0.0,0.0,0.5434782608695652,736,yes,0.462671406805485,0.002031488065007618,0.0,0.0,0.5352971051295073,1969
10292,yes,0.3548387096774194,0.0,0.0,0.0,0.6451612903225806,93,yes,0.2075187969924812,0.004511278195488722,0.0,0.0,0.7879699248120301,665,yes,0.2214723926380368,0.00245398773006135,0.0,0.0,0.7760736196319018,1630
10293,yes,0.7894736842105263,0.0,0.0,0.0,0.21052631578947367,19,yes,0.5710900473933649,0.0,0.0,0.0,0.42890995260663506,422,yes,0.6260472201066261,0.0015232292460015233,0.0,0.0,0.37242955064737243,1313
10296,yes,0.775,0.0,0.0,0.0,0.225,40,yes,0.660377358490566,0.005390835579514825,0.0,0.0,0.33423180592991913,371,yes,0.5559471365638766,0.0026431718061674008,0.0,0.0,0.44140969162995597,1135
10299,yes,0.7674418604651163,0.0,0.0,0.0,0.20930232558139536,43,yes,0.747016706443914,0.002386634844868735,0.0,0.0,0.24821002386634844,419,yes,0.7872,0.0032,0.0,0.0,0.2088,1250
10300,unknown,,,,,1.0,7,unknown,,,,,1.0,15,yes,0.06451612903225806,0.0,0.0,0.0,0.9354838709677419,31
10303,yes,0.2,0.12,0.0,0.0,0.68,25,yes,0.12844036697247707,0.05504587155963303,0.0,0.0,0.8165137614678899,109,yes,0.13471502590673576,0.03626943005181347,0.0,0.0,0.8290155440414507,193
10304,yes,0.043478260869565216,0.0,0.0,0.0,0.9565217391304348,23,yes,0.07650273224043716,0.0,0.0,0.0,0.9234972677595629,183,yes,0.0603448275862069,0.0,0.0,0.0,0.9396551724137931,348
10305,unknown,,,,,1.0,7,unknown,,,,,1.0,22,no,0.0,0.022727272727272728,0.0,0.0,0.9772727272727273,44
10307,yes,0.3584905660377358,0.0,0.0,0.0,0.6415094339622641,53,yes,0.2847457627118644,0.010169491525423728,0.0,0.0,0.7050847457627119,295,yes,0.23067331670822944,0.00997506234413965,0.0,0.0,0.7593516209476309,802
10309,yes,0.4807692307692308,0.0,0.0,0.0,0.5192307692307693,52,yes,0.6918918918918919,0.0,0.0,0.0,0.3081081081081081,370,yes,0.6090794451450189,0.0025220680958385876,0.0,0.0,0.3871374527112232,793
10310,yes,0.825,0.0,0.0,0.0,0.175,80,yes,0.7557251908396947,0.0057251908396946565,0.0,0.0,0.2385496183206107,524,yes,0.6732588134135855,0.009458297506448839,0.0,0.0,0.3172828890799656,1163
10311,yes,0.3877551020408163,0.0,0.0,0.0,0.6122448979591837,49,yes,0.3080684596577017,0.0,0.0,0.0,0.6919315403422983,409,yes,0.33955223880597013,0.005597014925373134,0.0,0.0,0.6548507462686567,1072
10315,unknown,,,,,1.0,5,unknown,,,,,1.0,37,no,0.0,0.03225806451612903,0.0,0.0,0.967741935483871,62
10316,yes,0.1,0.0,0.0,0.0,0.9,10,yes,0.0410958904109589,0.0,0.0,0.0,0.958904109589041,73,yes,0.10648148148148148,0.0,0.0,0.0,0.8935185185185185,216
10322,unknown,,,,,1.0,35,unknown,,,,,1.0,66,unknown,,,,,1.0,83
10323,yes,0.6666666666666666,0.08333333333333333,0.0,0.0,0.25,12,yes,0.06666666666666667,0.003703703703703704,0.0,0.0,0.9296296296296296,270,yes,0.052132701421800945,0.001579778830963665,0.0,0.0,0.9462875197472354,633
10326,unknown,,,,,1.0,17,unknown,,,,,1.0,32,unknown,,,,,1.0,56
10327,yes,0.36666666666666664,0.0,0.0,0.0,0.6333333333333333,30,yes,0.24342105263157895,0.013157894736842105,0.0,0.0,0.743421052631579,152,yes,0.17592592592592593,0.006172839506172839,0.0,0.0,0.8179012345679012,324
10328,unknown,,,,,1.0,6,unknown,,,,,1.0,27,unknown,,,,,1.0,47
10330,yes,0.025,0.0,0.0,0.0,0.975,40,yes,0.029304029304029304,0.0,0.0,0.0,0.9706959706959707,273,yes,0.03650586701434159,0.0,0.0,0.0,0.9634941329856584,767
10331,yes,0.7428571428571429,0.014285714285714285,0.0,0.0,0.24285714285714285,70,yes,0.5408450704225352,0.005633802816901409,0.0,0.0,0.4535211267605634,355,yes,0.5405046480743692,0.005312084993359893,0.0,0.0,0.4541832669322709,753
10332,unknown,,,,,1.0,34,unknown,,,,,1.0,110,yes,0.004219409282700422,0.0,0.0,0.0,0.9957805907172996,237
10334,unknown,,,,,1.0,9,unknown,,,,,1.0,40,unknown,,,,,1.0,111
10335,unknown,,,,,1.0,21,unknown,,,,,1.0,73,unknown,,,,,1.0,118
10340,yes,0.9047619047619048,0.023809523809523808,0.0,0.0,0.07142857142857142,84,yes,0.8659003831417624,0.013409961685823755,0.0,0.0,0.1206896551724138,522,yes,0.7881889763779527,0.047244094488188976,0.0,0.0,0.16456692913385826,1270
10345,yes,0.23076923076923078,0.0,0.0,0.0,0.7692307692307693,26,yes,0.41605839416058393,0.0072992700729927005,0.0,0.0,0.5766423357664233,274,yes,0.45041322314049587,0.004132231404958678,0.0,0.0,0.5454545454545454,726
10346,yes,0.01818181818181818,0.0,0.0,0.0,0.9818181818181818,55,yes,0.06563706563706563,0.0,0.0,0.0,0.9343629343629344,259,yes,0.055232558139534885,0.00872093023255814,0.0,0.0,0.936046511627907,688
10347,unknown,,,,,1.0,66,unknown,,,,,1.0,168,unknown,,,,,1.0,274
10349,yes,0.9166666666666666,0.0,0.0,0.0,0.08333333333333333,12,yes,0.5203252032520326,0.0,0.0,0.0,0.4796747967479675,246,yes,0.5031847133757962,0.0,0.0,0.0,0.4968152866242038,471
10350,unknown,,,,,1.0,7,unknown,,,,,1.0,26,unknown,,,,,1.0,83
10351,yes,0.6984126984126984,0.0,0.0,0.0,0.30158730158730157,63,yes,0.617169373549884,0.0,0.0,0.0,0.382830626450116,431,yes,0.6241379310344828,0.0034482758620689655,0.0,0.0,0.3724137931034483,1160
10352,yes,0.21951219512195122,0.0,0.0,0.0,0.7804878048780488,41,yes,0.2199074074074074,0.0,0.0,0.0,0.7800925925925926,432,yes,0.21395348837209302,0.0018604651162790699,0.0,0.0,0.7841860465116279,1075
10354,unknown,,,,,1.0,29,unknown,,,,,1.0,75,unknown,,,,,1.0,114
10355,yes,0.047619047619047616,0.0,0.0,0.0,0.9523809523809523,21,yes,0.039735099337748346,0.0,0.0,0.0,0.9602649006622517,151,yes,0.01876675603217158,0.0,0.0,0.0,0.9812332439678284,373
10356,yes,0.75,0.03571428571428571,0.0,0.0,0.21428571428571427,56,yes,0.8102766798418972,0.009881422924901186,0.0,0.0,0.17984189723320157,506,yes,0.7643260694108152,0.03066989507667474,0.0,0.0,0.2050040355125101,1239
10357,unknown,,,,,1.0,43,unknown,,,,,1.0,111,unknown,,,,,1.0,120
10362,unknown,,,,,1.0,9,unknown,,,,,1.0,37,unknown,,,,,1.0,62
10364,unknown,,,,,1.0,39,unknown,,,,,1.0,143,unknown,,,,,1.0,217
10365,unknown,,,,,1.0,27,yes,0.006535947712418301,0.0,0.0,0.0,0.9934640522875817,153,yes,0.006600660066006601,0.0,0.0,0.0,0.9933993399339934,303
10366,yes,0.8157894736842105,0.0,0.0,0.0,0.18421052631578946,114,yes,0.7805429864253394,0.0022624434389140274,0.0,0.0,0.2171945701357466,442,yes,0.7621483375959079,0.0025575447570332483,0.0,0.0,0.23529411764705882,782
10367,unknown,,,,,1.0,11,unknown,,,,,1.0,82,unknown,,,,,1.0,170
10369,yes,0.4594594594594595,0.0,0.0,0.0,0.5405405405405406,111,yes,0.5712603062426383,0.03297997644287397,0.0,0.0,0.3957597173144876,849,yes,0.5138183869148336,0.025944726452340666,0.0,0.0,0.4602368866328257,1773
10371,unknown,,,,,1.0,5,unknown,,,,,1.0,26,unknown,,,,,1.0,46
10373,yes,0.5686274509803921,0.0,0.0,0.0,0.43137254901960786,51,yes,0.40555555555555556,0.002777777777777778,0.0,0.0,0.5916666666666667,360,yes,0.4873417721518987,0.005274261603375527,0.0,0.0,0.5052742616033755,948
10374,unknown,,,,,1.0,17,unknown,,,,,1.0,83,unknown,,,,,1.0,134
10379,yes,0.3442622950819672,0.0,0.0,0.0,0.6557377049180327,61,yes,0.13806706114398423,0.0,0.0,0.0,0.8619329388560157,507,yes,0.11678115799803729,0.0,0.0,0.0,0.8832188420019627,1019
10381,yes,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,33,yes,0.42592592592592593,0.0,0.0,0.0,0.5740740740740741,108,yes,0.4523809523809524,0.050595238095238096,0.0,0.0,0.49702380952380953,336
10383,yes,0.35294117647058826,0.0,0.0,0.0,0.6470588235294118,17,yes,0.14285714285714285,0.05194805194805195,0.0,0.0,0.8051948051948052,77,yes,0.17142857142857143,0.02857142857142857,0.0,0.0,0.8,175
10387,yes,0.125,0.0,0.0,0.0,0.875,8,yes,0.05194805194805195,0.0,0.0,0.0,0.948051948051948,77,yes,0.06153846153846154,0.0,0.0,0.0,0.9384615384615385,390
10390,yes,0.7272727272727273,0.0,0.0,0.0,0.2727272727272727,66,yes,0.5507900677200903,0.0,0.0,0.0,0.4492099322799097,443,yes,0.5189975747776879,0.004042037186742118,0.0,0.0,0.47696038803556995,1237
10392,yes,0.27906976744186046,0.0,0.0,0.0,0.7209302325581395,86,yes,0.34202453987730064,0.03067484662576687,0.0,0.0,0.6273006134969326,652,yes,0.3456930975470622,0.03308613804905876,0.0,0.0,0.6212207644038791,1753
10394,yes,0.9,0.0,0.0,0.0,0.1,10,yes,0.44,0.04,0.0,0.0,0.52,25,yes,0.3793103448275862,0.034482758620689655,0.0,0.0,0.5862068965517241,29
10395,yes,0.24778761061946902,0.0,0.0,0.0,0.7522123893805309,113,yes,0.24404761904761904,0.003968253968253968,0.0,0.0,0.751984126984127,504,yes,0.21144024514811033,0.0020429009193054137,0.0,0.0,0.7865168539325843,979
10397,unknown,,,,,1.0,21,unknown,,,,,1.0,61,unknown,,,,,1.0,109
10398,yes,0.796875,0.0,0.0,0.0,0.203125,64,yes,0.6777777777777778,0.008333333333333333,0.0,0.0,0.3138888888888889,360,yes,0.4637546468401487,0.013940520446096654,0.0,0.0,0.4646840148698885,1076
10400,yes,0.14285714285714285,0.0,0.0,0.0,0.8571428571428571,14,yes,0.04040404040404041,0.0,0.0,0.0,0.9595959595959596,99,yes,0.03180212014134275,0.01060070671378092,0.0,0.0,0.9575971731448764,283
10403,yes,0.27906976744186046,0.0,0.0,0.0,0.7209302325581395,86,yes,0.34202453987730064,0.03067484662576687,0.0,0.0,0.6273006134969326,652,yes,0.3456930975470622,0.03308613804905876,0.0,0.0,0.6212207644038791,1753
10404,unknown,,,,,1.0,6,unknown,,,,,1.0,85,yes,0.07425742574257425,0.039603960396039604,0.0,0.0,0.8762376237623762,202
10406,unknown,,,,,1.0,26,yes,0.027777777777777776,0.0,0.0,0.0,0.9722222222222222,108,yes,0.04093567251461988,0.0,0.0,0.0,0.9590643274853801,171
10408,yes,0.6470588235294118,0.0,0.0,0.0,0.35294117647058826,17,yes,0.39805825242718446,0.0,0.0,0.0,0.6019417475728155,103,yes,0.22,0.0,0.0,0.0,0.78,300
10411,unknown,,,,,1.0,23,unknown,,,,,1.0,52,unknown,,,,,1.0,58
10413,yes,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,48,yes,0.6628131021194605,0.0038535645472061657,0.0,0.0,0.3333333333333333,519,yes,0.6909620991253644,0.013119533527696793,0.0,0.0,0.29591836734693877,1372
10415,yes,0.5,0.0,0.0,0.0,0.5,22,yes,0.19801980198019803,0.019801980198019802,0.0,0.0,0.7821782178217822,101,yes,0.135,0.01,0.0,0.0,0.855,200
10417,yes,0.1,0.0,0.0,0.0,0.9,10,yes,0.18461538461538463,0.0,0.0,0.0,0.8153846153846154,65,yes,0.1,0.0,0.0,0.0,0.8954545454545455,220
10418,unknown,,,,,1.0,3,unknown,,,,,1.0,16,unknown,,,,,1.0,48
10419,yes,0.5967741935483871,0.0,0.0,0.0,0.4032258064516129,62,yes,0.42160278745644597,0.0,0.0,0.0,0.578397212543554,287,yes,0.37789904502046384,0.005457025920873124,0.0,0.0,0.616643929058663,733
10421,unknown,,,,,1.0,9,unknown,,,,,1.0,40,unknown,,,,,1.0,111
10422,unknown,,,,,1.0,24,unknown,,,,,1.0,82,unknown,,,,,1.0,172
10426,yes,0.8428571428571429,0.0,0.0,0.0,0.15714285714285714,70,yes,0.863013698630137,0.0,0.0,0.0,0.136986301369863,365,yes,0.7872062663185379,0.005221932114882507,0.0,0.0,0.20757180156657964,766
10429,unknown,,,,,1.0,18,yes,0.0784313725490196,0.0,0.0,0.0,0.9215686274509803,51,yes,0.07272727272727272,0.0,0.0,0.0,0.9272727272727272,110
10430,yes,0.21428571428571427,0.0,0.0,0.0,0.7857142857142857,14,yes,0.4142857142857143,0.014285714285714285,0.0,0.0,0.5714285714285714,70,yes,0.29457364341085274,0.015503875968992248,0.0,0.0,0.689922480620155,129
10431,yes,0.6666666666666666,0.08333333333333333,0.0,0.0,0.25,12,yes,0.06666666666666667,0.003703703703703704,0.0,0.0,0.9296296296296296,270,yes,0.052132701421800945,0.001579778830963665,0.0,0.0,0.9462875197472354,633
10433,yes,0.0967741935483871,0.0,0.0,0.0,0.9032258064516129,31,yes,0.01910828025477707,0.0,0.0,0.0,0.9808917197452229,157,yes,0.013201320132013201,0.0,0.0,0.0,0.9867986798679867,303
10434,yes,0.6984126984126984,0.0,0.0,0.0,0.30158730158730157,63,yes,0.617169373549884,0.0,0.0,0.0,0.382830626450116,431,yes,0.6241379310344828,0.0034482758620689655,0.0,0.0,0.3724137931034483,1160
10435,unknown,,,,,1.0,1,unknown,,,,,1.0,22,unknown,,,,,1.0,46
10441,unknown,,,,,1.0,9,unknown,,,,,1.0,24,unknown,,,,,1.0,30
10443,yes,0.5686274509803921,0.0,0.0,0.0,0.43137254901960786,51,yes,0.40555555555555556,0.002777777777777778,0.0,0.0,0.5916666666666667,360,yes,0.4873417721518987,0.005274261603375527,0.0,0.0,0.5052742616033755,948
10446,yes,0.8709677419354839,0.0,0.0,0.0,0.12903225806451613,62,yes,0.8224489795918367,0.0020408163265306124,0.0,0.0,0.17551020408163265,490,yes,0.7715617715617715,0.004662004662004662,0.0,0.0,0.22377622377622378,1287
10448,unknown,,,,,1.0,19,unknown,,,,,1.0,67,unknown,,,,,1.0,89
10449,yes,0.25,0.0,0.0,0.0,0.75,4,yes,0.125,0.125,0.0,0.0,0.75,8,yes,0.09090909090909091,0.045454545454545456,0.0,0.0,0.8636363636363636,22
10450,yes,0.27380952380952384,0.0,0.0,0.0,0.7261904761904762,84,yes,0.18078175895765472,0.004885993485342019,0.0,0.0,0.8143322475570033,614,yes,0.1943270971635486,0.0024140012070006035,0.0,0.0,0.8032589016294508,1657
10453,unknown,,,,,1.0,13,unknown,,,,,1.0,51,unknown,,,,,1.0,92
10456,yes,0.15,0.0,0.0,0.0,0.85,20,yes,0.07392996108949416,0.0,0.0,0.0,0.9260700389105059,257,yes,0.0429553264604811,0.0,0.0,0.0,0.9570446735395189,582
10457,yes,0.4,0.0,0.0,0.0,0.6,15,yes,0.5057471264367817,0.01532567049808429,0.0,0.0,0.4789272030651341,261,yes,0.4899817850637523,0.01092896174863388,0.0,0.0,0.4936247723132969,549
10462,yes,0.058823529411764705,0.0,0.0,0.0,0.9411764705882353,68,yes,0.12091503267973856,0.0032679738562091504,0.0,0.0,0.8758169934640523,306,yes,0.14860681114551083,0.0015479876160990713,0.0,0.0,0.8498452012383901,646
10463,yes,0.01282051282051282,0.0,0.0,0.0,0.9871794871794872,78,yes,0.005917159763313609,0.0,0.0,0.0,0.9940828402366864,169,yes,0.0045662100456621,0.0,0.0,0.0,0.9954337899543378,438
10465,yes,0.05,0.0,0.0,0.0,0.95,20,yes,0.01282051282051282,0.0,0.0,0.0,0.9871794871794872,156,yes,0.018970189701897018,0.0,0.0,0.0,0.981029810298103,369
10469,yes,0.4166666666666667,0.0,0.0,0.0,0.5833333333333334,60,yes,0.1566265060240964,0.0015060240963855422,0.0,0.0,0.8418674698795181,664,yes,0.21691176470588236,0.0030637254901960784,0.0,0.0,0.7800245098039216,1632
10470,yes,0.6902173913043478,0.0,0.0,0.0,0.30978260869565216,184,yes,0.4681059862610402,0.0,0.0,0.0,0.5318940137389597,1019,yes,0.46157472890146156,0.0033003300330033004,0.0,0.0,0.5351249410655351,2121
10472,unknown,,,,,1.0,33,unknown,,,,,1.0,45,yes,0.009523809523809525,0.0,0.0,0.0,0.9904761904761905,105
10475,unknown,,,,,1.0,9,yes,0.027777777777777776,0.0,0.0,0.0,0.9722222222222222,36,yes,0.08433734939759036,0.0,0.0,0.0,0.9156626506024096,83
10476,unknown,,,,,1.0,44,unknown,,,,,1.0,64,unknown,,,,,1.0,70
